"lncRNAs","Genes","Counts","listTotal","popHits","popTotal","foldEnrichment","hyperPValue","miRNAs","cor","corPValue","regSim","sppc"
"ENSG00000269821","ENSG00000114270","3","23","6","277","6.02173913043478","0.00853891308518493","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.195371126091084,6.07506569252058e-05,0.664601757302376,0.00699564346082882
"ENSG00000269821","ENSG00000020577","6","23","30","277","2.40869565217391","0.0259895306021434","hsa-miR-761,hsa-miR-214-3p,hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-3619-5p,hsa-miR-29a-3p",0.0914336534860588,0.0371356595707815,0.800488142317951,0.0125280024341937
"ENSG00000269821","ENSG00000081052","3","23","8","277","4.51630434782609","0.021372396281668","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.1153031133742,0.0121070576807963,0.535151447557486,-0.00526228775038757
"ENSG00000235703","ENSG00000105464","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-342-3p",0.179124799973401,0.000217420186689639,0.905300844156235,0.00106744274335788
"ENSG00000235280","ENSG00000102898","1","1","5","277","55.4","0.0180505415162453","hsa-miR-33a-5p",0.347314233588862,1.42876270820531e-12,0.842945953763763,0.0392766245845755
"ENSG00000264112","ENSG00000103494","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-590-3p",0.195607880194823,5.95852882521144e-05,0.826231320687138,0.00111193056609429
"ENSG00000264112","ENSG00000166197","1","1","3","277","92.3333333333333","0.0108303249097472","hsa-miR-590-3p",0.183252500184187,0.000158842829780337,0.491224668908004,0.00209619882431025
"ENSG00000264112","ENSG00000152455","1","1","5","277","55.4","0.0180505415162453","hsa-miR-590-3p",0.123688800316643,0.00778487342718293,0.255673783058337,0.00389005975484839
"ENSG00000264112","ENSG00000149636","1","1","2","277","138.5","0.00722021660649808","hsa-miR-590-3p",0.233602100478533,1.96782979476872e-06,0.369297273930007,0.00200480347264326
"ENSG00000264112","ENSG00000136492","1","1","1","277","277","0.00361010830324893","hsa-miR-590-3p",0.38492228866991,3.06602930133119e-15,0.936079706190742,0.000686906283121236
"ENSG00000264112","ENSG00000097046","1","1","11","277","25.1818181818182","0.03971119133574","hsa-miR-590-3p",0.275110588955758,2.31221146691986e-08,0.410356486583619,0.00165604912304468
"ENSG00000251562","ENSG00000068650","8","34","24","277","2.7156862745098","0.00399348140715367","hsa-miR-320b,hsa-miR-320d,hsa-miR-203a-3p,hsa-miR-140-5p,hsa-miR-320c,hsa-miR-4429,hsa-miR-590-3p,hsa-miR-320a",0.0956676562518098,0.0308834129591366,0.374261912633588,-0.014742100030857
"ENSG00000251562","ENSG00000059588","4","34","6","277","5.43137254901961","0.00241123774424188","hsa-miR-124-3p,hsa-miR-1271-5p,hsa-miR-96-5p,hsa-miR-506-3p",0.159845467796421,0.000861946829674566,0.27841742881539,-0.0286206880447417
"ENSG00000251562","ENSG00000135540","5","34","15","277","2.7156862745098","0.0251362065008744","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-590-3p",0.0925589742176872,0.0353810845883474,0.589145245336141,0.0167628015205268
"ENSG00000251562","ENSG00000157168","3","34","3","277","8.14705882352941","0.0017077381886674","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p",0.184902617044524,0.000139842894027195,0.592451652846004,0.00512316623053374
"ENSG00000251562","ENSG00000182983","3","34","3","277","8.14705882352941","0.0017077381886674","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p",0.164690072359671,0.000618141862421446,0.599450904247453,0.00776416415485467
"ENSG00000251562","ENSG00000100036","2","34","2","277","8.14705882352941","0.0146758750588605","hsa-miR-1271-5p,hsa-miR-96-5p",0.107117360246553,0.0181855988447827,0.324511915382701,-0.0024492265797765
"ENSG00000251562","ENSG00000188760","2","34","3","277","5.43137254901961","0.0406121487992466","hsa-miR-1271-5p,hsa-miR-96-5p",0.128415145641962,0.00600186990638782,0.119420986396624,-0.00410389919426463
"ENSG00000130600","ENSG00000101955","3","12","9","277","7.69444444444444","0.00453876057467047","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p",0.142394515464951,0.00265029043665324,0.309012009519717,-0.0357802317039504
"ENSG00000130600","ENSG00000146122","3","12","5","277","13.85","0.000597273553082665","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.14989891128207,0.00165832464409654,0.290148290746288,-0.0161764972839067
"ENSG00000130600","ENSG00000157193","5","12","23","277","5.01811594202899","0.00136471732725066","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.122938234158058,0.00810711735991264,0.94281744355483,0.0209136469564704
"ENSG00000130600","ENSG00000182253","3","12","17","277","4.07352941176471","0.0300298787316647","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p",0.0941576872593999,0.0330054155318237,0.332839350477871,-0.023117342028999
"ENSG00000130600","ENSG00000163347","3","12","19","277","3.64473684210526","0.0406774953235103","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.1080842789021,0.017353743897377,0.66513184817211,0.0106018060531822
"ENSG00000130600","ENSG00000124766","6","12","65","277","2.13076923076923","0.0374629996365889","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-138-5p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.107178035433036,0.0181324214394784,0.997192898323518,0.0214611616823646
"ENSG00000130600","ENSG00000068650","5","12","24","277","4.80902777777778","0.00168516792095061","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.26016981225831,1.25208291974926e-07,0.995399599158637,0.0141185623427055
"ENSG00000130600","ENSG00000101057","3","12","8","277","8.65625","0.00310273007284301","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.0980020543161962,0.0278251334790216,0.279005360599459,0.00211705940048696
"ENSG00000130600","ENSG00000168077","2","12","3","277","15.3888888888889","0.00505415162454874","hsa-miR-130a-3p,hsa-miR-130b-3p",0.161136594430547,0.000789557104120463,0.499879142480915,-0.0214362850794013
"ENSG00000130600","ENSG00000136295","5","12","21","277","5.49603174603175","0.000863481136272743","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.176507443234963,0.000264377561347714,0.993750735299342,0.00563625604318009
"ENSG00000130600","ENSG00000196411","5","12","21","277","5.49603174603175","0.000863481136272743","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.231825898084674,2.339691717505e-06,0.998969826951619,0.0102450585257671
"ENSG00000130600","ENSG00000198720","4","12","16","277","5.77083333333333","0.0028143891692988","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-138-5p,hsa-miR-29a-3p",0.261536170597876,1.07744021328933e-07,0.640244857500584,0.00240539557678703
"ENSG00000130600","ENSG00000169710","2","12","8","277","5.77083333333333","0.0417319505720019","hsa-miR-107,hsa-miR-103a-3p",0.229502073011046,2.92827019511568e-06,0.329907781947918,9.86072576398683e-05
"ENSG00000130600","ENSG00000163637","3","12","18","277","3.84722222222222","0.0351344279168345","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p",0.0901373813414705,0.0392438787290125,0.332502678871952,-0.0183886510956231
"ENSG00000130600","ENSG00000170989","5","12","40","277","2.88541666666667","0.0180005767113521","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666",0.137785705167552,0.00349787389347419,0.599998705287276,-0.0102815704341078
"ENSG00000130600","ENSG00000104081","3","12","12","277","5.77083333333333","0.0110233336875676","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.103073407965292,0.0220407802520055,0.290866231120225,-0.0136173099594561
