"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000138646","HERC5","protein_coding",-1.00489496079177,1.61811251561815,-6.3248506161492,6.35966308364442e-10,1.76986342894813e-09,11.6125461814659
"ENSG00000154864","PIEZO2","protein_coding",-1.10931158120031,0.970456737678954,-6.31277340264613,6.83101135252135e-10,1.89818616923644e-09,11.6168899108876
"ENSG00000143365","RORC","protein_coding",-1.17252794986225,3.91763085473236,-6.31181913724428,6.86967934239483e-10,1.90857333107734e-09,11.2173723550918
"ENSG00000107249","GLIS3","protein_coding",-1.14257613985798,1.49527005230614,-6.3074866944464,7.04794693938413e-10,1.95626721976688e-09,11.5147076264677
"ENSG00000072840","EVC","protein_coding",-1.11773215604841,2.16928810733735,-6.30574381409672,7.12093183712696e-10,1.97578531804373e-09,11.3959481310792
"ENSG00000213903","LTB4R","protein_coding",1.1295766922304,2.54125510529651,6.30138136903653,7.30687262675357e-10,2.02510220781117e-09,11.5890468479234
"ENSG00000178828","RNF186","protein_coding",-1.30451124877341,3.90412729061481,-6.29882857645553,7.41787604606829e-10,2.05394654875442e-09,11.1386869235658
"ENSG00000163735","CXCL5","protein_coding",3.74138722354872,1.8207008602012,6.29736452205707,7.4822807567621e-10,2.07139270408532e-09,11.8034990549432
"ENSG00000203805","PLPP4","protein_coding",2.29361298965943,0.0161888284333254,6.29650066210232,7.52053895008277e-10,2.08159530005839e-09,11.811924816429
"ENSG00000197444","OGDHL","protein_coding",-1.94484093615585,0.116652103091438,-6.29224675748545,7.71174441061748e-10,2.13292546471678e-09,11.5298106732559
"ENSG00000023445","BIRC3","protein_coding",-1.09044715166384,4.99402209579259,-6.28892736670046,7.86424266556667e-10,2.17226620926256e-09,11.0419677161726
"ENSG00000183091","NEB","protein_coding",1.87263571925079,0.5479568221544,6.27781382371294,8.39661226941236e-10,2.31242265063601e-09,11.6779477240007
"ENSG00000249992","TMEM158","protein_coding",1.31203270171,3.19656348561055,6.27516709323254,8.52850803278462e-10,2.34569578886498e-09,11.3813191556557
"ENSG00000081181","ARG2","protein_coding",1.07195682721443,1.93947595464643,6.27476282010269,8.54883206892267e-10,2.35084951624437e-09,11.4894092856239
"ENSG00000143248","RGS5","protein_coding",-1.10507232309408,5.67954994241845,-6.26362444673996,9.127816307727e-10,2.50588059479773e-09,10.8932047650324
"ENSG00000058091","CDK14","protein_coding",-1.01800334958748,2.21129881064888,-6.26161123097914,9.23648418320921e-10,2.53524386228754e-09,11.1467362518953
"ENSG00000119547","ONECUT2","protein_coding",1.97981747205008,1.25805202776787,6.26015742777709,9.31574268539505e-10,2.55605216739958e-09,11.5346693419477
"ENSG00000117013","KCNQ4","protein_coding",-1.21230693978363,1.36035360534673,-6.25775523549665,9.44816627199067e-10,2.59046837742223e-09,11.2401732223415
"ENSG00000139292","LGR5","protein_coding",2.16912449143855,5.38393863590749,6.25376810148765,9.67203855113648e-10,2.64988826996201e-09,11.0265139066021
"ENSG00000165757","JCAD","protein_coding",-1.06352093838006,3.67441450238528,-6.25300854789229,9.71527123622321e-10,2.66074926576682e-09,10.89529937071
"ENSG00000258947","TUBB3","protein_coding",1.52544338079897,1.10547349875568,6.24472406120634,1.0199264864588e-09,2.78917903732331e-09,11.4284049534428
"ENSG00000151617","EDNRA","protein_coding",1.42921672739299,3.1039515064369,6.2353481354366,1.07755102352264e-09,2.94513392414763e-09,11.1649410699554
"ENSG00000167617","CDC42EP5","protein_coding",-1.14172073574908,5.64679804495276,-6.23362440077803,1.088486388066e-09,2.97248195789463e-09,10.7205551728038
"ENSG00000211448","DIO2","protein_coding",1.52272592480001,2.76585044348241,6.23310237754263,1.09181946864451e-09,2.98056840559886e-09,11.2053295665506
"ENSG00000162493","PDPN","protein_coding",1.37652345602842,4.15976752256893,6.23276800547399,1.09395965451932e-09,2.98557724162868e-09,10.9940317515091
"ENSG00000162482","AKR7A3","protein_coding",-1.01207417608413,4.74983716637532,-6.22779087494085,1.12630580387952e-09,3.06933344826297e-09,10.6985694118817
"ENSG00000206069","TMEM211","protein_coding",2.79230588020291,0.465510481750645,6.22567371684245,1.14034709485779e-09,3.10303371396772e-09,11.4051902801386
"ENSG00000196735","HLA-DQA1","protein_coding",-1.42984820794165,5.31717790497343,-6.21311859492727,1.22720219379279e-09,3.33142690776497e-09,10.6054590611333
"ENSG00000122574","WIPF3","protein_coding",-1.51181006305282,0.222384644687732,-6.21276472451711,1.22974172615623e-09,3.33770955229584e-09,11.0977858315111
"ENSG00000269028","MTRNR2L12","protein_coding",-1.26784309197678,0.150708809369113,-6.21186881307458,1.23619419340923e-09,3.35399420368143e-09,11.1278275183467
"ENSG00000103355","PRSS33","protein_coding",3.13764729015474,0.673748274215488,6.20663069028991,1.27458802722266e-09,3.45500068388703e-09,11.2959337174798
"ENSG00000184497","TMEM255B","protein_coding",1.31808211007454,2.7343075812461,6.20410260589177,1.29353305702269e-09,3.50507257242967e-09,11.0273915865605
"ENSG00000188015","S100A3","protein_coding",1.37420055952204,0.0592557248442649,6.20028877135972,1.32263556853224e-09,3.58000445522003e-09,11.2461133404455
"ENSG00000186074","CD300LF","protein_coding",-1.14434484961966,1.09706792566204,-6.18889849222944,1.41341751524525e-09,3.81944838850776e-09,10.9027936944264
"ENSG00000198807","PAX9","protein_coding",2.31846179879674,0.0637714405718203,6.18253494520197,1.46676044512279e-09,3.95998603235155e-09,11.1633420247242
"ENSG00000109472","CPE","protein_coding",-1.37810531774238,4.31203188699643,-6.17554290535856,1.52764280432353e-09,4.11835606505699e-09,10.4080385564145
"ENSG00000137078","SIT1","protein_coding",-1.12281198387245,1.05580757199124,-6.17498800340433,1.53257904345457e-09,4.1294103948525e-09,10.8311263494373
"ENSG00000120693","SMAD9","protein_coding",-1.10514563874887,2.92264776854514,-6.16864587811445,1.59011652762079e-09,4.2766661535829e-09,10.4995663727772
"ENSG00000108244","KRT23","protein_coding",5.64745521537122,3.87224700385864,6.16352520190331,1.63810927952219e-09,4.40175049693219e-09,11.0212132450092
"ENSG00000184709","LRRC26","protein_coding",-2.14856227855338,0.81110060396975,-6.15701186935813,1.70120516235882e-09,4.56550116177485e-09,10.6807644620991
"ENSG00000178163","ZNF518B","protein_coding",-1.2312040759089,2.85812744445243,-6.15278378092044,1.74342901096446e-09,4.67627665590215e-09,10.4059680308707
"ENSG00000278023","RDM1","protein_coding",1.07701907442647,0.288769316423787,6.14919927619763,1.78002694412138e-09,4.77271334402445e-09,10.9235902054907
"ENSG00000130635","COL5A1","protein_coding",1.16920483090172,7.35918922118771,6.14585753407886,1.81482224568103e-09,4.86336925067515e-09,10.2171070799067
"ENSG00000169896","ITGAM","protein_coding",-1.1686402601659,2.51171479459485,-6.14139258911544,1.86235230236129e-09,4.98803502450289e-09,10.405038744396
"ENSG00000136943","CTSV","protein_coding",1.48211607228376,3.53618846513533,6.13966064841271,1.88111486236289e-09,5.03737750495803e-09,10.5779443319618
"ENSG00000163817","SLC6A20","protein_coding",2.98832979840401,3.66748195292138,6.13936243302803,1.88436410383698e-09,5.04516704246237e-09,10.7108337146513
"ENSG00000184661","CDCA2","protein_coding",1.00838461529049,3.17406639699767,6.13052558273538,1.98317702292009e-09,5.30397867804431e-09,10.5168036065906
"ENSG00000177409","SAMD9L","protein_coding",-1.0097020582129,3.75326558574324,-6.12460086296808,2.05224488144199e-09,5.47684076930737e-09,10.1639171226612
"ENSG00000139540","SLC39A5","protein_coding",-1.67383858014255,6.0349519667017,-6.12236873814581,2.07887127712466e-09,5.5429088090559e-09,10.1028729681732
"ENSG00000107159","CA9","protein_coding",3.90259923065328,3.44350726117895,6.11613662108566,2.15501292680059e-09,5.74489237428746e-09,10.6742229803803
"ENSG00000124731","TREM1","protein_coding",2.11544289366422,0.787098914172393,6.11608511870972,2.15565338295396e-09,5.74556634456817e-09,10.7634085010122
"ENSG00000111058","ACSS3","protein_coding",-1.1727619936415,0.50213392362559,-6.11396943968568,2.18212426461622e-09,5.81193995510182e-09,10.5370992483567
"ENSG00000047648","ARHGAP6","protein_coding",-1.25291040337811,1.93401139785719,-6.11341221232209,2.18914886263641e-09,5.82960194789739e-09,10.3222865398432
"ENSG00000105409","ATP1A3","protein_coding",-1.3224172423786,1.12388762273516,-6.1039426834437,2.31196037392725e-09,6.14450002911058e-09,10.3921317925484
"ENSG00000130701","RBBP8NL","protein_coding",1.15501272861063,3.77800851443322,6.10356309846956,2.31702113082979e-09,6.15684603821426e-09,10.3019254888679
"ENSG00000119771","KLHL29","protein_coding",1.1404414201185,3.33834328047104,6.10111473655019,2.34992466561412e-09,6.23756865933604e-09,10.3393113482213
"ENSG00000065618","COL17A1","protein_coding",-1.54790616009246,6.5811136832449,-6.09379231050351,2.45107987931191e-09,6.49908872471577e-09,9.95280866015859
"ENSG00000089012","SIRPG","protein_coding",-1.16503379553642,0.482150790850151,-6.08688444841459,2.55040254663702e-09,6.75398723356333e-09,10.3951861988772
"ENSG00000134339","SAA2","protein_coding",2.64349016630587,-0.0255099077130805,6.08636166593502,2.55807731219594e-09,6.77189175234297e-09,10.6242421239934
"ENSG00000206075","SERPINB5","protein_coding",3.14379771505689,4.61914688977111,6.07557415627531,2.72157820654832e-09,7.19059397102659e-09,10.2630596573042
"ENSG00000130821","SLC6A8","protein_coding",-1.43872877695555,6.47054163483492,-6.06456625998787,2.8989357887678e-09,7.64147719386738e-09,9.78296067626515
"ENSG00000137203","TFAP2A","protein_coding",2.19291692161924,1.31657840619285,6.05118964786914,3.12970237461482e-09,8.2322002833258e-09,10.3678482176529
"ENSG00000164114","MAP9","protein_coding",-1.36806288322523,0.600672360730219,-6.04287581637921,3.28207218545572e-09,8.6131150730922e-09,10.1026171871278
"ENSG00000049768","FOXP3","protein_coding",1.19503174664774,1.52031277813578,6.02499432418083,3.63475657570287e-09,9.50165114022361e-09,10.1350372556919
"ENSG00000185101","ANO9","protein_coding",1.05549797536405,6.89476345618382,6.0219451900508,3.69848216365527e-09,9.66312403132353e-09,9.52309518736691
"ENSG00000144451","SPAG16","protein_coding",-1.31223275545126,2.4802162720095,-6.0198095169747,3.74376536829255e-09,9.77798947820832e-09,9.70940759694088
"ENSG00000140859","KIFC3","protein_coding",1.02659303177411,3.87035754314289,6.00885922638907,3.98458936349444e-09,1.03777163144816e-08,9.73169313717672
"ENSG00000175920","DOK7","protein_coding",1.66780371121525,0.95455020792732,6.00721391043864,4.02205751027513e-09,1.04679431812639e-08,10.1191279186862
"ENSG00000113140","SPARC","protein_coding",1.03609797099273,9.26680939167116,5.99852693222608,4.22565952285301e-09,1.09862700311748e-08,9.43667736986178
"ENSG00000117226","GBP3","protein_coding",-1.19297808922869,5.40095249548157,-5.9968834646687,4.26529503773161e-09,1.10873733864009e-08,9.38816974924037
"ENSG00000139737","SLAIN1","protein_coding",-1.38061825931978,0.124268821973797,-5.99662880919957,4.27146896425012e-09,1.11004291917977e-08,9.90872547377202
"ENSG00000184292","TACSTD2","protein_coding",3.15946886249501,3.41193544356651,5.98909440564168,4.45813602361023e-09,1.15703890985731e-08,9.91300785741474
"ENSG00000187474","FPR3","protein_coding",-1.12251988510743,3.27306125784244,-5.98706156986291,4.50984982173009e-09,1.17005065740738e-08,9.44145702966294
"ENSG00000243649","CFB","protein_coding",1.16897766852397,3.87028555895822,5.98629420126299,4.5295230091807e-09,1.17474348280099e-08,9.62880606376594
"ENSG00000101298","SNPH","protein_coding",-1.03298693349832,1.76387191100631,-5.98081667361657,4.67240616451949e-09,1.20989525105709e-08,9.64338830716131
"ENSG00000173212","MAB21L3","protein_coding",-1.27510427294836,0.444658902018403,-5.97844546450611,4.73561633805105e-09,1.22583488233658e-08,9.78509206868354
"ENSG00000179023","KLHDC7A","protein_coding",-1.6501601976883,-0.0035536238825376,-5.97501530458061,4.82853532054111e-09,1.24923285950533e-08,9.78527594488112
"ENSG00000116711","PLA2G4A","protein_coding",-1.44312745058771,2.26292383146219,-5.97150745919871,4.92539927837747e-09,1.27318221318645e-08,9.4627354725745
"ENSG00000223865","HLA-DPB1","protein_coding",-1.27780823413875,6.38314133520948,-5.96566569477894,5.0909375478578e-09,1.31505535612318e-08,9.22794931651578
"ENSG00000205089","CCNI2","protein_coding",1.09590765671371,3.7263547956833,5.96055634186879,5.2401652242319e-09,1.35124789411213e-08,9.50700246121021
"ENSG00000011600","TYROBP","protein_coding",-1.09003437444806,4.38947597961278,-5.95527187548873,5.39899839632624e-09,1.38965050119188e-08,9.18163988341619
"ENSG00000147889","CDKN2A","protein_coding",1.86837129743313,2.0406035577507,5.95472946578593,5.41556492136512e-09,1.39356776500823e-08,9.7560230998012
"ENSG00000149380","P4HA3","protein_coding",1.40139406212517,0.616887887603624,5.94308461910063,5.78343732290773e-09,1.48590930837473e-08,9.7733634338055
"ENSG00000070985","TRPM5","protein_coding",-1.40678191484776,0.654422521242311,-5.93956487387222,5.89935287321597e-09,1.51490312347206e-08,9.54022126650604
"ENSG00000182747","SLC35D3","protein_coding",3.06669429059026,0.896401473810412,5.93425731392062,6.07844642819233e-09,1.55981185870268e-08,9.7802546161786
"ENSG00000120594","PLXDC2","protein_coding",-1.11858763394373,4.60651297558861,-5.92605469604355,6.36571381900378e-09,1.63042353940339e-08,9.00931143651403
"ENSG00000120658","ENOX1","protein_coding",-1.01422213551478,0.0187164018109972,-5.92091954427247,6.55225393698187e-09,1.67715914863919e-08,9.52916843698562
"ENSG00000164116","GUCY1A3","protein_coding",-1.1200805580057,3.03559281785876,-5.89555504006332,7.55476417921406e-09,1.92102787209317e-08,8.96061946100033
"ENSG00000164659","KIAA1324L","protein_coding",-1.57487772648737,2.16507317908687,-5.87939624943826,8.26989294421335e-09,2.09783250417817e-08,8.95754823381042
"ENSG00000176809","LRRC37A3","protein_coding",1.0604688976796,2.15501444955682,5.8723363033199,8.60268843088867e-09,2.18038727637879e-08,9.21895115578015
"ENSG00000129451","KLK10","protein_coding",3.56591913586012,3.76166947210755,5.86853420443234,8.78729000573021e-09,2.22489259420795e-08,9.25270033793844
"ENSG00000148935","GAS2","protein_coding",1.48472547015004,0.609615383061167,5.8670866396739,8.85858393065687e-09,2.24102971531313e-08,9.36575599380717
"ENSG00000125735","TNFSF14","protein_coding",-1.03413941027723,0.194158551316236,-5.85553521855724,9.44808236199348e-09,2.38608752375988e-08,9.1620561446989
"ENSG00000185201","IFITM2","protein_coding",1.1143150989646,6.50562480159764,5.84378307337829,1.0087042945967e-08,2.53923489376907e-08,8.55203679874241
"ENSG00000066294","CD84","protein_coding",-1.06495849695608,2.43591732674651,-5.84310840352121,1.01249767358671e-08,2.54705371994267e-08,8.77792104225026
"ENSG00000171766","GATM","protein_coding",-1.10796976272026,3.5286172827169,-5.83286518696084,1.07182914154245e-08,2.69082851218532e-08,8.56996278867559
"ENSG00000133134","BEX2","protein_coding",-1.91638649995252,0.760847720231814,-5.82960872572019,1.09139200215427e-08,2.73901325024223e-08,8.87038267357746
"ENSG00000140511","HAPLN3","protein_coding",1.36874807871332,3.4603397767864,5.82415414922341,1.12494259940209e-08,2.82082544549785e-08,8.83981210193591
"ENSG00000115112","TFCP2L1","protein_coding",-1.37061307502639,5.74581779455477,-5.82011006169996,1.15046458307856e-08,2.88077833944948e-08,8.42482393940685
"ENSG00000162745","OLFML2B","protein_coding",1.31582285856543,4.09301994828068,5.80995982646079,1.21703470394912e-08,3.04145816589678e-08,8.63999396620156
"ENSG00000105374","NKG7","protein_coding",-1.17166519116827,1.85344797228161,-5.80738346381886,1.23452058634003e-08,3.08255797350606e-08,8.67849349440492
"ENSG00000109944","C11orf63","protein_coding",-1.11523150281665,0.211753963441728,-5.8049461032653,1.25128840931807e-08,3.1217971390191e-08,8.87524829683397
"ENSG00000221890","NPTXR","protein_coding",-1.34713018742115,1.62831663586672,-5.7879569990726,1.37449149711014e-08,3.41652070604837e-08,8.57291504397179
"ENSG00000125910","S1PR4","protein_coding",-1.05925010062109,0.868969086881767,-5.77627904806176,1.46595571616687e-08,3.63533472059985e-08,8.665582375939
"ENSG00000189366","ALG1L","protein_coding",1.26716015450933,0.837309377032414,5.77074348151102,1.51135836326344e-08,3.74604576259041e-08,8.8166689816117
"ENSG00000189431","RASSF10","protein_coding",2.23723524132143,1.98122954034794,5.7660703291133,1.55075200576343e-08,3.84111735117407e-08,8.76722713480252
"ENSG00000171234","UGT2B7","protein_coding",-1.54448940694652,0.980193277805031,-5.7615782136617,1.58956200822774e-08,3.93330352019226e-08,8.52085153128115
"ENSG00000204618","RNF39","protein_coding",1.10175655290856,1.9696700871695,5.75941749807235,1.60856528198697e-08,3.97899776528886e-08,8.63894746539308
"ENSG00000171033","PKIA","protein_coding",-1.41295489656748,0.843826661277671,-5.74634497340211,1.72834844835055e-08,4.26746305204928e-08,8.45997382121674
"ENSG00000125508","SRMS","protein_coding",1.6699815370681,2.02376233793558,5.74318809166965,1.75855296652348e-08,4.33842744171288e-08,8.59705094778871
"ENSG00000080573","COL5A3","protein_coding",1.09825303471274,3.86009672108753,5.73709487646282,1.81831317289325e-08,4.48063804632148e-08,8.25690630584179
"ENSG00000120875","DUSP4","protein_coding",2.22410499871351,4.19368799962195,5.73386268810425,1.85081195366339e-08,4.55844712150196e-08,8.35257052421662
"ENSG00000168993","CPLX1","protein_coding",1.36739452493582,2.33518593409238,5.71668201185822,2.03328860830083e-08,4.9954257835629e-08,8.39893709883172
"ENSG00000170624","SGCD","protein_coding",-1.08833247331964,2.15623302373278,-5.71623451453934,2.03826836710058e-08,5.006830251436e-08,8.13056581524261
"ENSG00000108342","CSF3","protein_coding",2.34697636224783,-0.155668355899658,5.69928750547487,2.23585389057493e-08,5.47223024539326e-08,8.5267030122754
"ENSG00000115255","REEP6","protein_coding",1.26960319021758,4.09648160343365,5.69284796238783,2.31572309890341e-08,5.66116572191099e-08,8.02571702726173
"ENSG00000119630","PGF","protein_coding",1.00050471817195,2.98007289291997,5.6898580116856,2.35374545109367e-08,5.75127185560673e-08,8.14416353826484
"ENSG00000184860","SDR42E1","protein_coding",-1.23722340106042,3.09626204805102,-5.68881231122601,2.36718630235243e-08,5.78316060218686e-08,7.83937596411906
"ENSG00000180447","GAS1","protein_coding",-1.4872692351592,1.40134756550538,-5.68696730444466,2.39108351964566e-08,5.83961771761211e-08,8.0547528024713
"ENSG00000173156","RHOD","protein_coding",1.12547427851968,3.67562687516316,5.6576315581616,2.80415712041362e-08,6.81475927836869e-08,7.89227128271014
"ENSG00000102802","MEDAG","protein_coding",-1.17111854608347,1.25385772289147,-5.65502343030547,2.84407693444326e-08,6.90385003640977e-08,7.9476861320262
"ENSG00000111907","TPD52L1","protein_coding",1.0186111710875,4.74719831398255,5.65055785821112,2.91371501092575e-08,7.06710585696965e-08,7.64910227910718
"ENSG00000132970","WASF3","protein_coding",-1.36782870762557,1.2440131687285,-5.63270482818616,3.20908514474186e-08,7.74549096488583e-08,7.80515803916422
"ENSG00000269190","FBXO17","protein_coding",-1.18788243304147,0.946618213839965,-5.63123740375181,3.23461978346517e-08,7.80203977713926e-08,7.86403493634842
"ENSG00000185052","SLC24A3","protein_coding",-1.01313702284032,2.85802820055853,-5.63102913099155,3.23825992573179e-08,7.80954907569095e-08,7.58557209185829
"ENSG00000272636","DOC2B","protein_coding",-1.11931991463384,2.29914784225947,-5.6193807520734,3.44832089634383e-08,8.29454922518796e-08,7.6042382972532
"ENSG00000158806","NPM2","protein_coding",1.32206447816328,0.709198558192916,5.6070176707667,3.68577172389645e-08,8.84131873953603e-08,7.96991639754471
"ENSG00000270885","RASL10B","protein_coding",1.8390832626963,0.558578665968358,5.60595254329203,3.70695795136455e-08,8.88926237746729e-08,8.0087466817974
"ENSG00000065923","SLC9A7","protein_coding",1.28634187100879,3.16123844927435,5.60449865664551,3.73606829824386e-08,8.95472256089432e-08,7.69695568140257
"ENSG00000167207","NOD2","protein_coding",1.15964460576008,2.36297862071172,5.59684513476044,3.89301655979146e-08,9.32185645383346e-08,7.74475353579679
"ENSG00000130475","FCHO1","protein_coding",1.2783923184825,3.74331906159455,5.59301063845046,3.9740434110728e-08,9.50819555107683e-08,7.55863689540347
"ENSG00000232040","ZBED9","protein_coding",-2.09378721761242,-0.850504132362892,-5.59140851382143,4.00838190686765e-08,9.5841646432638e-08,7.7773933836849
"ENSG00000099985","OSM","protein_coding",1.7981754605011,1.36367939930018,5.58361773859766,4.17952035952331e-08,9.974054221358e-08,7.83082360119807
"ENSG00000137571","SLCO5A1","protein_coding",1.36737842742827,1.43898358586821,5.58350686093043,4.18200657407682e-08,9.9783807857319e-08,7.78308487123782
"ENSG00000183773","AIFM3","protein_coding",-1.31998734321597,4.71971358430323,-5.5823961183681,4.20699234529236e-08,1.00347667431483e-07,7.1675631630205
"ENSG00000137875","BCL2L10","protein_coding",-1.40711928595865,-0.363190228761554,-5.58149949668391,4.22726742960619e-08,1.0078262480557e-07,7.73467165908213
"ENSG00000148346","LCN2","protein_coding",1.79914202962396,8.08751311704419,5.57259286239442,4.43390356490508e-08,1.05539294425924e-07,7.10639215189776
"ENSG00000142661","MYOM3","protein_coding",1.98458726167974,3.79079117096656,5.5674663998965,4.55726013034763e-08,1.08284241186298e-07,7.50409256317762
"ENSG00000198108","CHSY3","protein_coding",1.06202152185943,0.377632071266894,5.54971953154754,5.01062209764991e-08,1.18600192800011e-07,7.68138066750944
"ENSG00000231389","HLA-DPA1","protein_coding",-1.34065526256166,6.67239898192818,-5.5493584691961,5.02028665002502e-08,1.18809977210076e-07,7.00977535493428
"ENSG00000118785","SPP1","protein_coding",2.71215121456591,5.26780424933027,5.53081472805258,5.54178449395576e-08,1.30692648797792e-07,7.17798209554121
"ENSG00000153291","SLC25A27","protein_coding",1.13696807852034,2.03796108749964,5.5169074762772,5.96709206169362e-08,1.40387680219719e-07,7.358830943642
"ENSG00000157388","CACNA1D","protein_coding",1.11465370036431,3.69960967442649,5.5080501282912,6.25433254853915e-08,1.46842574108106e-07,7.09454203957083
"ENSG00000023839","ABCC2","protein_coding",2.12767677007248,1.41875456465493,5.50402057296598,6.38941672357458e-08,1.49966642401936e-07,7.433511522692
"ENSG00000133321","RARRES3","protein_coding",-1.21189708963553,4.48223264545897,-5.49834108589692,6.58463893579213e-08,1.54426453016315e-07,6.74111772951779
"ENSG00000137573","SULF1","protein_coding",1.36289872213969,6.65479633781194,5.49547497986526,6.68534545658843e-08,1.56639567432112e-07,6.71451205088251
"ENSG00000119042","SATB2","protein_coding",-1.11674989922277,6.47761841842238,-5.49136254306163,6.83246414215253e-08,1.59960169823069e-07,6.70080795442375
"ENSG00000178882","RFLNA","protein_coding",-1.00995991708036,4.76222732112559,-5.48325280831817,7.13186084447068e-08,1.66706263107939e-07,6.65753986104128
"ENSG00000182472","CAPN12","protein_coding",1.30362716271663,2.01646842578514,5.48297685840101,7.14226956349857e-08,1.66923241044112e-07,7.2070768543591
"ENSG00000154760","SLFN13","protein_coding",-1.36086705674466,1.94438314168345,-5.4812989836423,7.20587688252525e-08,1.68330192518186e-07,6.91498085551034
"ENSG00000103269","RHBDL1","protein_coding",1.21824235460436,1.92114760885523,5.47977891230124,7.26397706523256e-08,1.69660680839705e-07,7.19980838904902
"ENSG00000183918","SH2D1A","protein_coding",-1.13383789023587,-0.0670421402884028,-5.47736681592644,7.35710791082174e-08,1.71673572818325e-07,7.18909290834668
"ENSG00000162814","SPATA17","protein_coding",1.03150357079711,-0.0606624696957429,5.47722272088863,7.36270799107602e-08,1.71777204224349e-07,7.34164763691221
"ENSG00000128596","CCDC136","protein_coding",-1.05405026365597,0.61121004705097,-5.47474454396755,7.45967018273638e-08,1.73984628557858e-07,7.10514345992285
"ENSG00000134539","KLRD1","protein_coding",-1.24093807845648,0.694674430715104,-5.4688803058303,7.69408596613302e-08,1.79226374650359e-07,7.05519776164749
"ENSG00000205277","MUC12","protein_coding",-2.05462401836601,6.35830899077556,-5.46626900804464,7.8007586006169e-08,1.81654114655685e-07,6.59217879365418
"ENSG00000035862","TIMP2","protein_coding",-1.01414905406232,7.14771595742957,-5.46329157929792,7.92414186181457e-08,1.84324593025448e-07,6.57184409199736
"ENSG00000164220","F2RL2","protein_coding",1.42088521173781,2.17516401560995,5.45478251595216,8.28729978047683e-08,1.92500168227907e-07,7.05221668340221
"ENSG00000122691","TWIST1","protein_coding",1.38990456349332,0.770675460414659,5.43630005969449,9.13269005324926e-08,2.11342282543732e-07,7.09190515844234
"ENSG00000186340","THBS2","protein_coding",1.71627841250583,5.86440064326659,5.42774349433612,9.55189181678275e-08,2.20801841092255e-07,6.43475133761568
"ENSG00000213937","CLDN9","protein_coding",1.75343887982001,0.0462227565200105,5.42369585925938,9.75664825007745e-08,2.25359265018931e-07,7.0991541769881
"ENSG00000129514","FOXA1","protein_coding",-1.33090479751654,4.21019802675739,-5.41975685426273,9.95999962663188e-08,2.29912964438464e-07,6.34734268189343
"ENSG00000120659","TNFSF11","protein_coding",1.42779495443094,1.20271616697802,5.41857581846924,1.00217687751583e-07,2.31266786214224e-07,6.96676133820166
"ENSG00000134363","FST","protein_coding",-1.05052000463944,0.585106497037012,-5.4171410217428,1.00973105451899e-07,2.32901240119523e-07,6.81921821871136
"ENSG00000151846","PABPC3","protein_coding",1.30088240525065,0.573131987684433,5.40504362968156,1.07566116184761e-07,2.47607543732028e-07,6.95465987132453
"ENSG00000165912","PACSIN3","protein_coding",1.34503866476895,3.75757669643966,5.40122569528502,1.09732320803624e-07,2.52397960731117e-07,6.56849178820378
"ENSG00000137563","GGH","protein_coding",1.03628898982517,6.72829722423261,5.3957344799623,1.12922349859925e-07,2.59252643993775e-07,6.19900190938796
"ENSG00000162896","PIGR","protein_coding",-3.04772519906814,10.359815042154,-5.39475872611922,1.13498542944753e-07,2.60535140704218e-07,6.39657581352028
"ENSG00000236609","ZNF853","protein_coding",-1.04411236253385,1.87497008537141,-5.3911161016611,1.15674881264819e-07,2.65325454984084e-07,6.50765512373936
"ENSG00000197646","PDCD1LG2","protein_coding",-1.11179240941188,0.243646809818361,-5.38044887273183,1.22283835550257e-07,2.80007880507632e-07,6.6686178558371
"ENSG00000213886","UBD","protein_coding",1.95470379941033,2.96284884519907,5.37713984339963,1.24407449663295e-07,2.84562842424283e-07,6.62128963430639
"ENSG00000073464","CLCN4","protein_coding",1.31949815146441,2.77779149010844,5.37258146624501,1.27391574595466e-07,2.91253728004627e-07,6.56587991492162
"ENSG00000100453","GZMB","protein_coding",1.84656566581313,2.85818435942589,5.36310616955062,1.33818538462817e-07,3.05523471518157e-07,6.56018563144153
"ENSG00000170835","CEL","protein_coding",4.15881836424455,2.81936621917578,5.35887222204285,1.36791091938966e-07,3.12069811408243e-07,6.728710536223
"ENSG00000188760","TMEM198","protein_coding",1.01720819510719,1.87269754637654,5.35825072418956,1.37232790260099e-07,3.12981138211293e-07,6.56655714268762
"ENSG00000197859","ADAMTSL2","protein_coding",1.09476469525707,2.7901175016064,5.34057476832134,1.50391020259622e-07,3.4178100311072e-07,6.37760917831064
"ENSG00000101443","WFDC2","protein_coding",-1.54312735595099,4.12408819097997,-5.32324821586379,1.6447347021272e-07,3.73041434658445e-07,5.8614486336289
"ENSG00000196209","SIRPB2","protein_coding",-1.00902948783689,0.299149758791168,-5.31471888098996,1.71867773730193e-07,3.89335800432359e-07,6.34132275822957
"ENSG00000151834","GABRA2","protein_coding",-1.62820292015612,1.39064521379278,-5.29822399021471,1.87093331180676e-07,4.22341966914405e-07,6.05276959330013
"ENSG00000069812","HES2","protein_coding",-1.05317220058041,3.6209655993656,-5.29487838258779,1.90337286901146e-07,4.29337888669728e-07,5.77775393315546
"ENSG00000166823","MESP1","protein_coding",-1.29556412251884,1.0477166976159,-5.28022314105011,2.05201703160312e-07,4.62233988486647e-07,6.06968740961252
