"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000232803","SLCO4A1-AS1","long_non_coding",2.65123443771628,2.13256498396956,6.77004885666387,4.2332897740408e-11,1.29613346479721e-10,14.523151926865
"ENSG00000259498","AC079328.2","long_non_coding",-1.2062559232746,-0.0179165371076849,-6.7159352744857,5.92946430419352e-11,1.79323648065204e-10,14.106838603984
"ENSG00000180861","LINC01559","long_non_coding",-1.4095685212693,4.60542843939987,-6.60277111805934,1.19154285919104e-10,3.52234707996204e-10,12.8937818317787
"ENSG00000262580","AC087741.1","long_non_coding",1.20167792655185,1.55299947192281,6.53388662899775,1.81406061692515e-10,5.28667055919477e-10,13.048819415915
"ENSG00000273142","AC073335.2","long_non_coding",1.24281438593303,2.51678621176021,6.52816051537194,1.87827372380809e-10,5.46306380186099e-10,12.9234079733766
"ENSG00000266402","SNHG25","long_non_coding",2.67714728024906,0.749631490389877,6.49054101478729,2.3591374320845e-10,6.80824279952423e-10,12.9341305374932
"ENSG00000264575","LINC00526","long_non_coding",-1.18689114149738,1.67383935177827,-6.46042226338165,2.82935993855221e-10,8.11627114558175e-10,12.3803617746947
"ENSG00000267519","AC020916.1","long_non_coding",1.21713309346523,4.22728242090914,6.45393773525952,2.94201796307182e-10,8.43291244414051e-10,12.2391058295051
"ENSG00000205181","LINC00654","long_non_coding",-1.44349668535962,1.99674834644385,-6.44519632335345,3.10086728407719e-10,8.87107795494927e-10,12.2017361316851
"ENSG00000267523","AC008735.2","long_non_coding",1.34630390573537,0.527250716600017,6.41627800204459,3.68861197505469e-10,1.04837213220059e-09,12.4487558645387
"ENSG00000244300","GATA2-AS1","long_non_coding",2.17172103133695,1.06233591441069,6.35170266515133,5.42287662098308e-10,1.5200052434987e-09,12.0887798400601
"ENSG00000234155","LINC02535","long_non_coding",-1.15035836516598,2.35678511202346,-6.28919621738902,7.85178215851849e-10,2.16963301926848e-09,11.280932305613
"ENSG00000255310","AF131215.5","long_non_coding",-1.66318032578392,-0.308754021365719,-6.28807499652461,7.90387582523086e-10,2.18158747637936e-09,11.5705146375966
"ENSG00000203688","LINC02487","long_non_coding",1.68159386760032,0.921640351256332,6.27221926509358,8.67779593482697e-10,2.38410178583884e-09,11.6109575346797
"ENSG00000235703","LINC00894","long_non_coding",1.32230011645172,0.629928913780034,6.24612172464449,1.01159882379823e-09,2.76691599304989e-09,11.4605130357464
"ENSG00000280213","UCKL1-AS1","long_non_coding",1.37599859278766,0.0328529290546362,6.19711674791341,1.34732760169404e-09,3.64617303492952e-09,11.2286719010085
"ENSG00000278291","AL161772.1","long_non_coding",1.09325223624057,1.73931348362752,6.12297121947281,2.0716513527263e-09,5.52465209609736e-09,10.6545594146346
"ENSG00000231607","DLEU2","long_non_coding",1.053468882491,1.71189872771146,6.11302785181124,2.194007119427e-09,5.84148976542968e-09,10.5889861021386
"ENSG00000260244","AC104083.1","long_non_coding",-1.11987839715733,1.98391348574544,-6.10559074360235,2.29011287505804e-09,6.08752744514172e-09,10.2800397422876
"ENSG00000214049","UCA1","long_non_coding",3.2091120743382,2.97114318924497,6.08668007628808,2.55340017123906e-09,6.76071763810386e-09,10.4950716220844
"ENSG00000196167","COLCA1","long_non_coding",-1.44349412418162,1.76654429453901,-6.05978909881268,2.97937354330511e-09,7.84792512153339e-09,10.0299251449458
